GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Shutdown Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided
1007192,645,Allen County LF,KS,1170 2800th Street,La Harpe,Allen,66751,37.90316,-95.2808,Public,"Allen County, KS",1976,2080,Open,"1,444,132",2022,Yes,0.078,0.031,715-0,Operational,Project #1,1/1/07,,Direct,Direct Thermal,,,,0.0504,0.0049,0.0004
1003826,1595,Atlantic Waste Disposal Inc.,VA,3474 Atlantic Lane,Waverly,Sussex,23890,37.06925,-77.18108,Private,WM,1994,2101,Open,"43,713,225",2022,Yes,11.706,8.826,200973-0,Operational,Project #2,12/31/21,,Direct,Leachate Evaporation,,,,2.88,0.2824,0.0249
1006132,2068,Autumn Hills Recycling & Disposal Facility,MI,700 56th Avenue,Zeeland,Ottawa,49464,42.781,-85.9207,Private,WM,1992,2077,Open,"14,599,798",2022,Yes,3.54,,180117-0,Operational,Project #1,1/1/05,,Direct,Boiler,,,,0.5,0.049,0.0043
1006969,940,Burlington County SLF,NJ,22000 Burlington-Columbus Road,Florence,Burlington,8022,40.076,-74.76,Public,Burlington County Board of Chosen Freeholders,1989,2027,Open,"11,208,990",2022,Yes,3.341,2.909,180439-0,Operational,Project #1,1/1/96,,Direct,Greenhouse,,,,0.216,0.0212,0.0019
1004341,2062,Cerro Colorado LF,NM,18000 Cerro Colorado SW,Albuquerque,Bernalillo,87121,35.0105,-106.877,Public,"City of Albuquerque, EHD, NM",1990,2076,Open,"16,362,528",2022,Yes,1.24,0.931,180105-0,Operational,Project #1,6/13/13,,Direct,Boiler,,,,0.25,0.0245,0.0022
1008252,832,Champ Landfill,MO,2305 Creve Coeur Mill Road,Maryland Heights,St. Louis,63043,38.743,-90.46,Private,Waste Connections Inc. - Central Region,1974,2086,Open,"26,234,609",2022,Yes,8.631,4.533,166964-0,Operational,Project #1,1/1/83,,Direct,Direct Thermal,,,,,0,0
1008252,832,Champ Landfill,MO,2305 Creve Coeur Mill Road,Maryland Heights,St. Louis,63043,38.743,-90.46,Private,Waste Connections Inc. - Central Region,1974,2086,Open,"26,234,609",2022,Yes,8.631,4.533,166964-1,Operational,"Project #1, Expansion #1",1/1/09,,Direct,Direct Thermal,,,,0.01,0.001,0.0001
1008252,832,Champ Landfill,MO,2305 Creve Coeur Mill Road,Maryland Heights,St. Louis,63043,38.743,-90.46,Private,Waste Connections Inc. - Central Region,1974,2086,Open,"26,234,609",2022,Yes,8.631,4.533,902-0,Operational,Project #3,1/1/97,,Direct,Boiler,,,,0.3,0.0294,0.0026
1007583,1575,Charles City County SLF,VA,8000 Chambers Road,Charles City,Charles City,23030,37.43919,-77.13331,Private,WM,1990,2061,Open,"20,580,910",2022,Yes,5.384,1.536,201542-0,Operational,Project #3,12/31/22,,Direct,Leachate Evaporation,,,,0.07,0.0069,0.0006
1001614,2153,City of Fargo Landfill,ND,4501 7th Avenue North,Fargo,Cass,58102,46.8835,-96.8613,Public,"City of Fargo, ND",1980,2045,Open,"7,537,611",2022,Yes,0.908,0.046,180222-0,Operational,Project #1,5/15/02,,Direct,Boiler,,,,0.745,0.0731,0.0064
1007802,1816,City of Victoria Landfill,TX,18545 FM 1686,Bloomington,Victoria,77951,28.6934,-96.9067,Public,"City of Victoria, TX",1983,2027,Open,"5,430,577",2022,Yes,1.437,0,101879-0,Operational,Project #1,3/27/14,,Direct,Direct Thermal,,,,1.44,0.1412,0.0125
1006322,122,Cold Canyon LF Solid Waste Disposal Site,CA,2268 Carpenter Canyon Road,San Luis Obispo,San Luis Obispo,93401,35.1873,-120.59579,Private,Corral de Piedra Land Company,1965,2064,Open,"7,077,576",2022,Yes,1.439,0.001,178-0,Operational,Project #1,1/1/99,,Direct,Boiler,,,,0.688,0.0675,0.006
1004413,1294,Commonwealth Environmental Systems (CES) LF,PA,"99 Commonwealth Road
near Route 25 and I-81",Hegins,Schuylkill,17938,40.675,-76.375,Private,CES,1997,2028,Open,"5,564,197",2010,Yes,6.96,0.24,1369-0,Operational,Project #1,6/20/05,,Direct,Boiler,,,,0.24,0.0235,0.0021
1002556,1269,Conestoga LF,PA,420 Quarry Road,Morgantown,Berks,19543,40.1806,-75.9144,Private,"Republic Services, Inc.",1994,2029,Open,"38,783,267",2022,Yes,9.691,3.547,180899-0,Operational,Project #1,12/3/08,,Direct,Direct Thermal,,,,3.6,0.353,0.0311
1007631,2290,"Courtney Ridge Landfill, LLC",MO,2001 N. Courtney Road,Sugar Creek,Jackson,64050,39.141087,-94.388472,Private,"Republic Services, Inc.",1996,2042,Open,"11,313,840",2022,Yes,2.906,1.289,180382-0,Operational,Project #1,5/1/09,,Direct,Direct Thermal,,,,1.81,0.1775,0.0156
1007631,2290,"Courtney Ridge Landfill, LLC",MO,2001 N. Courtney Road,Sugar Creek,Jackson,64050,39.141087,-94.388472,Private,"Republic Services, Inc.",1996,2042,Open,"11,313,840",2022,Yes,2.906,1.289,180382-1,Operational,"Project #1, Expansion #1",1/1/10,,Direct,Direct Thermal,,,,0.74,0.0726,0.0064
1001845,1702,Cranberry Creek Landfill LLC,WI,2510 Engel Road,Wisconsin Rapids,Wood,54495,44.40918,-89.85482,Private,WM,1970,2031,Open,"8,828,413",2022,Yes,2.075,0.856,1782-0,Operational,Project #1,10/15/05,,Direct,Boiler,,,,1.22,0.1196,0.0106
1004863,814,Crow Wing County SLF,MN,"15728 State Highway 210
6 miles NE of Brainerd",Brainerd,Crow Wing,56401,46.4305,-94.0683,Public,"Crow Wing County, MN",1974,2025,Open,"1,838,511",2022,Yes,0.103,0.094,884-0,Operational,Project #1,10/1/09,,Direct,Boiler,,,,0.04,0.0039,0.0004
1001627,1075,Cumberland County Ann Street Landfill,NC,698 Ann Street,Fayetteville,Cumberland,28301,35.067907,-78.861852,Public,"Cumberland County, NC",1980,2025,Open,"5,514,389",2022,Yes,1.62,1.017,1148-0,Operational,Project #1,12/1/97,,Direct,Boiler,,,,0.606,0.0594,0.0052
1002610,617,Des Moines County Regional Sanitary Landfill,IA,13758 Washington Road,West Burlington,Des Moines,52655,40.849,-91.196,Public,"Des Moines County Regional Solid Waste Commission, IA",1964,2099,Open,"3,046,941",2022,Yes,0.144,,687-0,Operational,Project #1,5/31/13,,Direct,Leachate Evaporation,,,,0.144,0.0141,0.0012
1007835,1746,Douglas County Recycling and Disposal Facility LF,NE,14320 North 216th Street,Bennington,Douglas,68007,41.385,-96.241,Private,WM,1989,2153,Open,"20,140,374",2022,Yes,4.238,0.875,201560-0,Operational,Project #2,1/1/20,,Direct,Leachate Evaporation,,,,0.272,0.0267,0.0024
1003259,1936,Eagle Valley RDF,MI,600 West Silverbell Road,Lake Orion,Oakland,48359,42.72265,-83.25478,Private,WM,1986,2036,Open,"14,562,145",2022,Yes,6.139,1.75,167010-0,Operational,Project #1 (Combination Project),1/1/99,,Direct,Boiler,,,,1.68,0.0824,0.0073
1005493,730,EBR Parish North Landfill,LA,16001 Samuels Road,Zachary,East Baton Rouge,70791,30.599,-91.234,Public,"City of Baton Rouge, LA; East Baton Rouge Parish, LA",1993,2032,Open,"13,920,871",2022,Yes,1.258,0.103,800-0,Operational,Project #1,7/10/10,,Direct,Boiler,,,,1.16,0.1137,0.01
1007332,542,Elkhart County Landfill,IN,59530 CR 7 S,Elkhart,Elkhart,46517,41.6335,-85.9775,Public,"Elkhart County, IN",1974,2048,Open,"9,116,447",2022,Yes,0.927,0.791,609-0,Operational,Project #1,6/1/07,,Direct,Boiler,,,,0.135,0.0132,0.0012
1003031,10900,Franklin County Regional Landfill,NY,828 County Route 20,Constable,Franklin,12926,44.9815,-74.3323,Public,County of Franklin Solid Waste Management Authority,1994,2035,Open,"2,343,522",2022,Yes,0.123,0.022,180936-0,Operational,Project #1,1/1/08,,Direct,Direct Thermal,,,,0.072,0.0071,0.0006
1004247,1583,Frederick County Regional Landfill,VA,"280 Landfill Road
Route 719",Winchester,Frederick,22602,39.1416,-78.0988,Public,"County of Frederick, VA",1977,2045,Open,"5,193,241",2022,Yes,0.477,0.019,1660-0,Operational,Project #1,1/1/02,,Direct,Direct Thermal,,,,0.022,0.0022,0.0002
1003257,2235,Glen's Sanitary Landfill Inc.,MI,518 East Traverse Highway,Maple City,Leelanau,49664,44.78978,-85.841,Private,WM,1975,2415,Open,"4,496,732",2022,Yes,0.484,0.05,180323-0,Operational,Project #1,1/1/09,,Direct,Leachate Evaporation,,,,0.434,0.0426,0.0038
1007721,12182,Hastings Sanitary Landfill,MI,1899 N. M-43 Highway,Hastings,Barry,49058,42.681,-85.298,Private,WM,1955,2045,Open,"3,231,755",2022,Yes,0.476,0.464,181121-0,Operational,Project #1,1/1/13,,Direct,Direct Thermal,,,,0.012,0.0012,0.0001
,2385,Highlands County Solid Waste Management Center,FL,12700 Arbuckle Creek Road,Sebring,Highlands,33870,27.5106,-81.3155,Public,"Highlands County, FL",1996,2096,Open,"1,000,000",2007,Yes,0.504,,180469-0,Operational,Project #1,1/17/09,,Direct,Direct Thermal,,,,0.5,0.049,0.0043
1002588,408,Indian River County LF Class I,FL,1325 74th Avenue SW,Vero Beach,Indian River,32968,27.578,-80.485,Public,"Indian River County Solid Waste Disposal District, FL",1978,2068,Open,"6,159,336",2022,Yes,1.49,1.49,201706-0,Operational,Project #2,3/31/23,,Direct,Leachate Evaporation,,,,,0,0
1004752,11621,J.E.D. Solid Waste Management Facility,FL,1501 Omni Way,St. Cloud,Osceola,34773,28.064,-81.098,Private,"Waste Connections, Inc.",2004,2056,Open,"27,923,508",2022,Yes,3.884,0.597,201744-0,Operational,Project #2,1/1/20,,Direct,Leachate Evaporation,,,,0.129,0.0127,0.0011
,1279,J.J. Brunner LF,PA,211 Brunner Road,Zelienople,Beaver,16063,40.72,-80.1703,Private,"Joseph J. Brunner, Inc.",1990,2030,Open,"1,891,462",2018,Yes,0.5,,200995-0,Operational,Project #2,12/1/15,,Direct,Leachate Evaporation,,,,,0,0
1005097,1748,L.P. Gill LF,NE,1402 Highway 20,Jackson,Dakota,68743,42.47269,-96.61456,Private,L.P. Gill,1981,2032,Open,"6,591,995",2022,Yes,1.195,0.066,6427-0,Operational,Project #1,12/1/07,,Direct,Direct Thermal,,,,1.128,0.1106,0.0098
1002391,1266,Lanchester LF,PA,7224 Division Highway,Narvon,Lancaster,17555,40.1067,-75.9456,Public,"Chester County Solid Waste Authority, PA",1975,2032,Open,"15,776,659",2022,Yes,2.84,0,1341-0,Operational,Project #1,12/15/04,,Direct,Direct Thermal,,,,3.456,0.3389,0.0299
1002391,1266,Lanchester LF,PA,7224 Division Highway,Narvon,Lancaster,17555,40.1067,-75.9456,Public,"Chester County Solid Waste Authority, PA",1975,2032,Open,"15,776,659",2022,Yes,2.84,0,1341-1,Operational,"Project #1, Expansion #1",10/18/05,,Direct,Direct Thermal,,,,1.584,0.1553,0.0137
1002391,1266,Lanchester LF,PA,7224 Division Highway,Narvon,Lancaster,17555,40.1067,-75.9456,Public,"Chester County Solid Waste Authority, PA",1975,2032,Open,"15,776,659",2022,Yes,2.84,0,1341-2,Operational,"Project #1, Expansion #2",2/1/06,,Direct,Direct Thermal,,,,0.432,0.0424,0.0037
1003626,1943,Laubscher Meadows LF,IN,"2020 Laubscher Road
2121 Wimberg Road",Evansville,Vanderburgh,47720,38.0411,-87.6485,Private,"Republic Services, Inc.",1980,2058,Open,"17,075,714",2022,Yes,1.711,0.42,180863-0,Operational,Project #2,5/29/09,,Direct,Boiler,,,,1.54,0.151,0.0133
1004913,414,Lena Road Class I Landfill,FL,"3333 Lena Road
S. of SR-64 & Lena Road INT",Bradenton,Manatee,34211,27.470055,-82.443497,Public,"Manatee County, FL",1972,2041,Open,"11,678,873",2022,Yes,1.667,1.201,180948-0,Operational,Project #1,7/31/08,,Direct,Direct Thermal,,,,0.467,0.0458,0.004
1004218,1275,Lycoming County Landfill,PA,447 Alexander Drive Route 15,Montgomery,Lycoming,17752,41.1519,-76.9194,Public,"Lycoming County Resource Management Services, PA",1978,2035,Open,"12,314,211",2022,Yes,2.727,0.14,180916-0,Operational,Project #2,1/1/03,,Direct,Boiler,,,,0.003,0.0003,0
1007610,1571,Maplewood Recycling & Waste Disposal,VA,20221 Maplewood Road,Jetersville,Amelia,23083,37.307,-78.0634,Private,WM,1993,2090,Open,"14,286,796",2022,Yes,3.528,1.573,201557-0,Operational,Project #2,1/1/22,,Direct,Leachate Evaporation,,,,0.78,0.0765,0.0067
1003269,1411,Meadow Branch Landfill,TN,233 County Road 166 (Meadow Branch Road),Athens,McMinn,37303,35.4828,-84.681,Private,"Waste Connections, Inc.",1980,2032,Open,"12,586,119",2022,Yes,3.751,0.887,201743-0,Operational,Project #2,1/1/22,,Direct,Leachate Evaporation,,,,0.227,0.0223,0.002
1007751,1990,Muskegon County SWF,MI,9366 Apple Avenue,Ravenna,Muskegon,49451,43.2351,-85.9905,Public,"Muskegon County, MI",1973,2024,Open,"3,839,194",2022,Yes,0.809,0.773,167075-0,Operational,Project #1,1/1/07,,Direct,Direct Thermal,,,,0.31,0.0304,0.0027
1007751,1990,Muskegon County SWF,MI,9366 Apple Avenue,Ravenna,Muskegon,49451,43.2351,-85.9905,Public,"Muskegon County, MI",1973,2024,Open,"3,839,194",2022,Yes,0.809,0.773,181030-0,Operational,Project #2,11/1/08,,Direct,Boiler,,,,0.11,0.0108,0.001
1007520,554,National Serv-All LF,IN,6231 MacBeth Road,Fort Wayne,Allen,46809,41.03109,-85.21634,Private,"Republic Services, Inc.",1966,2053,Open,"23,268,406",2022,Yes,5.244,3.332,180202-0,Operational,Project #3,5/1/02,,Direct,Boiler,,,,2.52,0.2471,0.0218
1003691,2421,Newton County Landfill,IN,2266 E. 500 South Road,Brook,Newton,47922,40.9263,-87.3487,Private,"Republic Services, Inc.",1995,2076,Open,"58,604,391",2022,Yes,8.668,7.185,180789-0,Operational,Project #1,1/1/10,,Direct,Direct Thermal,,,,1.49,0.1461,0.0129
1007729,2240,Northern Oaks Recycling & Disposal Facility,MI,513 North County Farm Road,Harrison,Clare,48625,43.993,-84.798,Private,WM,1992,2066,Open,"4,838,025",2022,Yes,1.206,0.321,180328-0,Operational,Project #1,1/1/08,,Direct,Leachate Evaporation,,,,0.513,0.0503,0.0044
1003686,1894,Oakland Heights Development Landfill,MI,2350 Brown Road,Auburn Hills,Oakland,48326,42.70846,-83.24873,Private,"Republic Services, Inc.",1985,2024,Open,"18,806,307",2022,Yes,5.298,3.625,167010-0,Operational,Project #1 (Combination Project),1/1/99,,Direct,Boiler,,,,1.68,0.0824,0.0073
1007582,2000,Oakridge Landfill Inc.,SC,2183 Highway 78,Dorchester,Dorchester,29437,33.135913,-80.3963,Private,WM,1987,2086,Open,"17,427,771",2022,Yes,3.249,2.292,167085-0,Operational,Project #1,5/3/18,,Direct,Leachate Evaporation,,,,0.96,0.0941,0.0083
1002863,462,Old Dixie Highway MSW Landfill,GA,4189 Old Dixie Highway S.E.,Dalton,Whitfield,30721,34.6516,-84.945,Public,"Dalton-Whitfield Regional Solid Waste Management Authority (DWRSWMA), GA",1980,2036,Open,"7,028,390",2022,Yes,0.559,0.392,527-0,Operational,Project #1,6/12/08,,Direct,Boiler,,,,0.58,0.0569,0.005
1007820,2053,PBCSWA RRF Site #7,FL,7501 N. Jog Road,West Palm Beach,Palm Beach,33412,26.763,-80.137436,Public,"Solid Waste Authority of Palm Beach County, FL",1989,2054,Open,"20,274,520",2022,Yes,3.385,2.12,180984-0,Operational,Project #1,8/1/09,,Direct,Direct Thermal,,,,1.32,0.1294,0.0114
1007891,1967,Prairie Bluff Sanitary Landfill,MS,1649 Highway 15 N,Houston,Chickasaw,38851,33.9585,-88.9921,Private,WM,1988,2474,Open,"6,674,201",2022,Yes,0.817,0.017,167049-0,Operational,Project #1,7/1/09,,Direct,Leachate Evaporation,,,,0.325,0.0319,0.0028
1004676,2331,Rapid City Landfill,SD,5555 S. Hwy 79,Rapid City,Pennington,57701,44.026,-103.198,Public,"City of Rapid City, SD",1960,2033,Open,"3,651,114",2022,Yes,0.669,0.431,180427-0,Operational,Project #1,1/1/14,,Direct,Boiler,,,,0.36,0.0353,0.0031
1007706,1854,Richland County Landfill,SC,1047 Highway Church Road,Elgin,Richland,29045,34.1042,-80.782,Private,WM,1972,2044,Open,"24,259,417",2022,Yes,6.323,4.004,201467-0,Operational,Project #2,10/15/16,,Direct,Leachate Evaporation,,,,0.94,0.0922,0.0081
1007261,948,Salem County SLF,NJ,36 McKillip Road,Alloway,Salem,8001,39.5869,-75.3785,Public,"Salem County Improvement Authority, NJ",1988,2043,Open,"3,298,967",2022,Yes,0.779,0.714,180976-0,Operational,Project #2,10/17/10,,Direct,Direct Thermal,,,,0.003,0.0003,0
1011499,660,Seward County Landfill,KS,1703 E. 8th Street,Liberal,Seward,67901,37.04836,-100.90394,Public,"Seward County, KS",1972,2026,Open,"2,601,365",2022,Yes,0.002,,730-0,Operational,Project #1,6/1/07,,Direct,Boiler,,,,0.1,0.0098,0.0009
1002656,2294,Sioux Falls Regional Sanitary Landfill (SFRSL),SD,26750 464th Avenue,Hartford,Minnehaha,57033,43.5005,-96.93,Public,"City of Sioux Falls, SD",1979,2079,Open,"6,846,092",2022,Yes,1.548,0.948,180387-0,Operational,Project #1,2/28/09,,Direct,Boiler,,,,0.6,0.0588,0.0052
1002323,12021,Sooner Landfill,OK,36339 E. West 127,Wewoka,Seminole,74884,35.18,-96.546,Private,GFL Environmental USA Inc.,1990,2059,Open,"963,238",2018,Yes,0.504,0,181086-0,Operational,Project #1,10/17/11,,Direct,Direct Thermal,,,,0.25,0.0245,0.0022
1002683,1939,South Side Landfill Inc.,IN,2561 Kentucky Avenue,Indianapolis,Marion,46221,39.72794,-86.20847,Private,"600 Land, Inc.",1971,2039,Open,"27,693,911",2022,Yes,4.056,0.054,167020-0,Operational,Project #1,1/1/89,,Direct,Greenhouse,,,,0.3,0.0294,0.0026
1002683,1939,South Side Landfill Inc.,IN,2561 Kentucky Avenue,Indianapolis,Marion,46221,39.72794,-86.20847,Private,"600 Land, Inc.",1971,2039,Open,"27,693,911",2022,Yes,4.056,0.054,180981-0,Operational,Project #6,6/30/09,,Direct,Boiler,,,,0.72,0.0706,0.0062
1003560,2135,Southeast Hillsborough County LF,FL,15960 County Road 672,Lithia,Hillsborough,33547,27.77639,-82.187501,Public,"Hillsborough County Public Works Dept./Solid Waste Management Div., FL",1984,2030,Open,"9,553,947",2022,Yes,2.68,1.51,180200-0,Operational,Project #1,2/28/22,,Direct,Leachate Evaporation,,,,,0,0
1007898,409,Springhill Regional Landfill,FL,4945 W State Hwy 273,Campbellton,Jackson,32426,30.92104,-85.42854,Private,WM,1983,2069,Open,"17,443,060",2022,Yes,2.898,0.336,201559-0,Operational,Project #2,6/30/22,,Direct,Leachate Evaporation,,,,0.34,0.0333,0.0029
1014304,1597,SPSA Regional LF,VA,1 Bob Foeller Drive,Suffolk,Suffolk city,23434,36.759,-76.522,Public,"Southeastern Public Service Authority, VA",1985,2097,Open,"18,820,982",2022,Yes,1.85,1.318,167139-0,Operational,Project #3,8/1/01,,Direct,Boiler,,,,0.5,0.049,0.0043
